"subj_code","condition","block_number","case","mode","trial_index","stimulus","text_violation","purpose_violation","stim_type","yes_key","response","response_num","rt","correct_response","wrong_answer"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",81,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",1,1,"congruent","i","yes",1,2360,"yes","e"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",84,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",1,0,"incongruent","i","yes",1,4315,"","null"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",87,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",0,0,"congruent","i","no",0,2639,"no","i"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",90,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",1,0,"incongruent","i","yes",1,3759,"","null"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",93,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",1,1,"congruent","i","yes",1,3295,"yes","e"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",96,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",0,0,"congruent","i","no",0,2510,"no","i"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",99,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",0,0,"congruent","i","no",0,2929,"no","i"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",102,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",1,0,"incongruent","i","yes",1,3225,"","null"
"O7tdCvYFaDst","accuracy_speed",2,"phones","acc",105,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",1,1,"congruent","i","yes",1,2577,"yes","e"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",110,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,"congruent","i","no",0,4074,"no","i"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",113,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,"congruent","i","yes",1,2189,"yes","e"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",116,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,"incongruent","i","yes",1,2786,"","null"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",119,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,"incongruent","i","yes",1,7072,"","null"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",122,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,"incongruent","i","no",0,2993,"","null"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",125,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,"incongruent","i","no",0,4459,"","null"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",128,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,"congruent","i","no",0,3294,"no","i"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",131,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,"congruent","i","no",0,4092,"no","i"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",134,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,"incongruent","i","yes",1,3134,"","null"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",137,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,"congruent","i","yes",1,3004,"yes","e"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",140,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,"incongruent","i","no",0,3155,"","null"
"O7tdCvYFaDst","accuracy_speed",3,"deer","acc",143,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,"congruent","i","yes",1,3469,"yes","e"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",148,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,"incongruent","i","yes",1,4310,"","null"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",151,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,"congruent","i","yes",1,3496,"yes","e"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",154,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,"incongruent","i","no",0,3112,"","null"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",157,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,"congruent","i","yes",1,2887,"yes","e"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",160,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,"congruent","i","no",0,2695,"no","i"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",163,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,"incongruent","i","no",0,7969,"","null"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",166,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,"incongruent","i","yes",1,3737,"","null"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",169,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,"congruent","i","no",0,2108,"no","i"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",172,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,"congruent","i","yes",1,2852,"yes","e"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",175,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,"incongruent","i","yes",1,3201,"","null"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",178,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,"congruent","i","no",0,2539,"no","i"
"O7tdCvYFaDst","accuracy_speed",4,"shoes","acc",181,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,"incongruent","i","no",0,4632,"","null"
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",187,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A drunk man drives his wife to the hospital as she goes into labor.</b><br>",1,0,"incongruent","i","yes",1,3199,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",190,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A person drives to work after using alcohol-based mouthwash.</b><br>",1,0,"incongruent","i","yes",1,3049,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",193,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking whiskey at the movie theater.</b><br>",1,1,"congruent","i","yes",1,3787,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",196,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man rides his motorcycle home after playing board games.</b><br>",0,0,"congruent","i","no",0,2633,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",199,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man re-parks his car in the cul-de-sac to let a guest out.</b><br>",0,0,"congruent","i","no",0,4002,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",202,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man rides his motorcycle home after smoking marihuana.</b><br>",0,1,"incongruent","i","no",0,2378,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",205,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man drives home after drinking heavily at a music festival.</b><br>",1,1,"congruent","i","yes",1,2044,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",208,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking soda at the movie theater.</b><br>",0,0,"congruent","i","no",0,2779,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",211,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A neighbor sips on wine and re-parks his car in the cul-de-sac.</b><br>",1,0,"incongruent","i","yes",1,2292,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",214,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One night two drunk motorbikers race each other on a dark backroad.</b><br>",1,1,"congruent","i","yes",1,3558,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",217,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One stormy night two sober motorbikers race each other on a dark backroad.</b><br>",0,1,"incongruent","i","no",0,2733,"",""
"O7tdCvYFaDst","accuracy_speed",5,"alcohol","spd",220,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after taking ecstasy at a music festival.</b><br>",0,1,"incongruent","i","no",0,2702,"",""
"O7tdCvYFaDst","accuracy_speed",6,"cars","spd",225,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",0,1,"incongruent","i","no",0,4092,"",""
"O7tdCvYFaDst","accuracy_speed",6,"cars","spd",228,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",1,1,"congruent","i","yes",1,3571,"",""
"O7tdCvYFaDst","accuracy_speed",6,"cars","spd",231,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",0,1,"incongruent","i","no",0,4388,"",""
"O7tdCvYFaDst","accuracy_speed",6,"cars","spd",234,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",1,1,"congruent","i","yes",1,2565,"",""
"O7tdCvYFaDst","accuracy_speed",6,"cars","spd",237,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>An artist installs a race car in the park to honour local heroes.</b><br>",1,0,"incongruent","i","no",0,NA,"",""
