,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans
29,6.829510019304224,4.586909212406827,3.143601390670459,3.128490682808491,1.3494481850273994,-1.2046537302912539,-0.4734544866553967,0.16446909972265666,0.21949303982611829,0.4365131061575712,0.7889192511597226,0.9590635617710944,0.18559675867807585
30,6.974044115545719,4.726345932420864,3.0822823202122227,3.1089611201101155,1.3573421825851573,-1.2559175856642133,-0.48525375113829555,0.15582730800433287,0.24852807371380364,0.40785689755544324,0.8234691100314484,0.9876234665972168,0.23147879406525435
31,6.80530587621058,4.639512162375344,3.1372966873264296,3.1346804735285465,1.3398407013549984,-1.242617417578746,-0.47274013313856283,0.14988182433327718,0.21469906439524683,0.45516955707005796,0.8152940909891879,0.9501361908970318,0.20348380663861712
32,6.808187087176947,4.481002344299149,3.102470331341457,3.1416751661047577,1.3325680852434445,-1.2064768871659715,-0.4841374591238665,0.1461081714596506,0.24929022318297708,0.4681451260874163,0.8370765562661164,0.9793916109137766,0.2112869210488545
33,6.817057945000906,4.492433184776234,3.0444576940129693,3.1198600501217246,1.364158565819433,-1.2097923471357723,-0.4243921800906501,0.1580505780075448,0.21769494614905657,0.48998250546167665,0.8472979858441586,0.974385899646848,0.15518961522981328
34,7.0361768569211725,4.420554356328147,3.0684369617870195,3.1338093851074733,1.381845333042269,-1.1935673738414065,-0.4372398755722975,0.17839454518387754,0.19570118524220023,0.4967523866192672,0.8139691916142437,0.9827331454965246,0.19412815627440447
35,7.1109201311542485,4.51656884877017,3.077005349181232,3.1023271435069586,1.368366107344376,-1.1672004264111084,-0.4639588116173132,0.1496739664571109,0.1684294178441259,0.4604579917480971,0.8549993393691699,0.9928973089155109,0.1794095999729778
36,6.893927796605854,4.588364906799353,3.006164515006068,3.0805361332956274,1.367387991920531,-1.195259791151182,-0.4471150138146794,0.1358560356503853,0.20165508216337524,0.43763435860977207,0.8709275022090389,0.9806894454418839,0.16861467462961016
37,6.693304051954966,4.556415614513512,3.005761296657654,3.1571142031259454,1.3427017310930762,-1.1945219827225686,-0.4284650823584947,0.21239297875966945,0.22366866550771028,0.4782312247060811,0.885389581037142,0.9280289516277511,0.1411832416929632
38,6.590551644074724,4.617215876619526,3.060781337094956,3.1412674557358753,1.3335608954003204,-1.21790496064475,-0.48364581270982454,0.18355115163451496,0.3011896629956792,0.4236344732146776,0.8617458247451224,0.9578838326911,0.19940992397219287
39,6.741341444331138,4.780576930750441,3.020594160388159,3.1283684763965276,1.3307573281276346,-1.2547794824631269,-0.4467016886184573,0.16738178344728782,0.24588028419920668,0.41766626325807754,0.8272948949454004,0.9805276658429785,0.19132304438030123
40,7.046757278435155,4.775593175368508,3.068518693484032,3.1249242380059767,1.3874337833339938,-1.244599717903669,-0.487446540766111,0.16048850889547733,0.19535675887912188,0.42912467221036155,0.8285558879575052,0.9653513437451122,0.17999617995988598
41,7.0040137914400935,4.74171902370062,3.0820590343998737,3.179067568315733,1.374949462027631,-1.2452401508309177,-0.4525208535579897,0.16843898875945315,0.200978451816152,0.4120807775743552,0.8280255537394164,0.9460773894030632,0.1904196839000234
