,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(1).ZyEayYnQuirQ,1.2944277181667772,0.22044047941731898,0.9429748047412625,1.1380732367883202,1.265132394390698,1.4339872474233193,1.78634311269309,0.0105795860888984
a_subj(1).a1fyzaUeRMiI,1.9786947268668296,0.3667647712346739,1.3310483321740334,1.7106695293808523,1.9598851619488822,2.232325257528124,2.751693345740829,0.01889546390381392
a_subj(1).a2u6gJO7Y274,1.8750196773612013,0.3181146753799897,1.3778090598879886,1.652160480004206,1.8297252881867203,2.0479222179041097,2.6497668547208764,0.014815141371693954
a_subj(1).a2uc42qALAbk,1.8994205148017174,0.3515274259867064,1.2878889138004102,1.6449982377859436,1.8714268972871886,2.1193067001028583,2.6713390172548754,0.020416210899810338
a_subj(1).bIGrT2JgnV8h,2.307620072847059,0.40336030372341164,1.6064289552521713,2.026822002912043,2.276777636613276,2.5572790994217947,3.1796906789831194,0.022020323894819373
a_subj(1).beMiKSQwLbmP,1.5430833117015064,0.19414837992441752,1.2090812210265,1.4008727486462225,1.529731463896879,1.6686615202764485,1.955628379706156,0.0062530550047818715
a_subj(1).bfadGrp5nqVu,1.9511536003550154,0.3672170091484532,1.3188467245435498,1.6844223633248918,1.9237939946496347,2.186622826314978,2.760136354404367,0.021808035467024367
a_subj(1).bfsCGazJkgHe,2.3561507107752004,0.4385749959281354,1.589262032753003,2.0439755329532145,2.312955485179222,2.658530389230383,3.247099081250451,0.023116016566689955
a_subj(1).bsBTMtR449YJ,2.2953289071841234,0.3968993020466329,1.613108060635062,2.0073410014436988,2.260749466791819,2.547628133688928,3.1322653767278195,0.019776212905736106
a_subj(1).c1bgmfeXTXTb,2.060249802707442,0.34471430497269123,1.5017233704478066,1.8034622718058952,2.017649615547371,2.268375577147081,2.7978173566458886,0.01625579531857747
a_subj(1).eYN6bFalTKXx,2.1426446088673656,0.36720888770681354,1.5374697986489765,1.8731065097530062,2.110594585456651,2.37176946112581,2.95372877092847,0.0156575636258178
a_subj(1).gk8Vo58Syky3,1.7662913545574022,0.4216394650656944,1.0725604134761126,1.4478983631417846,1.721904799968709,2.054582738500681,2.6593954545350753,0.02766165315840959
a_subj(1).hbqSJJgFRp6J,1.582324737419468,0.1785005558770442,1.2750732297614333,1.4580064864904663,1.5748430312330153,1.6920415159041309,1.9760358111454486,0.0060851666101725595
a_subj(1).iQS78gQlITXB,1.9402887732683771,0.36769926164936684,1.3012670672522968,1.6864745114117545,1.9139748126408516,2.1590083169227072,2.7286421766547835,0.019099404874445003
a_subj(1).j1fpeDp6n8UR,1.877355506362262,0.37540986478096583,1.2412552166646296,1.6044776666308311,1.8503926453510147,2.1181608234707445,2.7005930680628216,0.023553337184862105
a_subj(1).jkMWKBfbNm89,1.773558600986568,0.3825583341480002,1.1880426422517727,1.4848346326319293,1.7039391197343523,2.0144779292525676,2.660346310344391,0.022170711607733373
a_subj(1).lYX7ZRvDXlCB,2.0207141337207455,0.39727759151876735,1.3367253880176146,1.7439896671006094,1.9946064670798191,2.262486894912391,2.8363868273081576,0.02478467376997178
a_subj(1).oVBDbrLOM3N4,2.448346122819689,0.4495024651945288,1.677641127594783,2.128187429931671,2.400850219205132,2.7272035457557706,3.442695908803378,0.024898318394506257
a_subj(1).pmFs7MfKf2zJ,2.1115247731974125,0.34288248794165893,1.5134910738887175,1.8769994743421157,2.091777169214816,2.3127663424203613,2.873256517802241,0.016148179163299036
a_subj(1).pw7CJaa5hzve,2.038488480856276,0.3164259611047001,1.4467295614946092,1.8168626623778823,2.0195396298155335,2.2394118439939708,2.6962616053071167,0.01302102504084834
a_subj(1).qZqT39zakszM,2.164157258463655,0.33284703344772537,1.568473020732126,1.9176197148173726,2.158212753057231,2.3731426523530086,2.875701543903687,0.01591187153774528
a_subj(1).sIvKDF2pkNly,1.9196239284086984,0.3595466458520161,1.265242698247482,1.6708910327826922,1.906761978180195,2.143578336379191,2.687636182536439,0.021442403627482582
a_subj(1).sgw1PPX1s04D,1.82663518981949,0.4492137530324632,1.1179116278012307,1.491461781821316,1.76107666744036,2.09656312189233,2.8521055529796104,0.030800818986211138
a_subj(1).tatdpUSNjhmJ,1.6474995797060557,0.30653927156217015,1.1857863966152826,1.4370012514961443,1.5915623880199137,1.8106488084640064,2.3721396814838527,0.01589094293464178
a_subj(1).uxHhEDdcx96G,1.055123221557087,0.1410789831981582,0.8073251477224813,0.9550217313437215,1.043167552815109,1.146280217191809,1.3529301298075733,0.00511338083035175
a_subj(1).vaw4Oar5AzRL,2.0688521476436947,0.366175202646431,1.435702138865982,1.8078908816841954,2.05971745167196,2.289388474557472,2.8677688011758478,0.02047790389213754
a_subj(1).ve2ZsUxKhbqf,2.1212767061624986,0.3078932871501631,1.590092855280425,1.9045632066976816,2.09732509297931,2.3103204593953177,2.777442526499085,0.013482327833164534
a_subj(1).vjarSw5JzNXk,2.30886097457704,0.47811706827689077,1.508868887874451,1.9654808232565548,2.2552658168614492,2.6026103046518223,3.412654162289287,0.03194321357343379
a_subj(1).wVICZPSLJ8KW,2.2479390951536873,0.42999327354561157,1.543185184195696,1.9416197179417032,2.190017772566298,2.4998459606237224,3.2421153020118343,0.025821340672035904
a_subj(1).xV0pSB7wY6E2,1.920614676597926,0.37921956084985015,1.3049318826188805,1.6359941938056868,1.8690344599747821,2.159346837647256,2.7893735745939816,0.02162171177178808
a_subj(2).00wnwvwLHBIk,1.722623226891566,0.46388995731646904,1.0515647020756536,1.355621314184882,1.6369671466851403,2.035998313716516,2.767739957264914,0.0303017262631473
a_subj(2).0ALnIzl1ydE6,1.941664009320472,0.39268750027571797,1.2423102444373748,1.6548595589542592,1.9255318823099645,2.1943287275386814,2.726809824473721,0.022098008973257817
