,a,v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
32,3.4396051096435194,1.0166685666086528,-1.0523280738583733,-0.5273263368082965,0.24646783219327612,0.6666807787570814,0.6816042723111155,0.6930411253144236,0.788411632193317,-0.2702957354100717,0.280551621096552,0.3323110354874607,0.014857446109244152
33,3.4641163470217657,0.994257108818185,-1.0760326033025305,-0.5087322395874773,0.22463605487568616,0.6588018305727159,0.645621754654028,0.6743202173444326,0.8218547540399805,-0.242716702719155,0.36383544194218687,0.2380826783987542,0.032961492535311526
34,3.427483175825308,1.022955098224476,-1.0532237327583849,-0.5184347992207003,0.18355301728471785,0.640300429794783,0.6531160903763465,0.7030102756404801,0.81904303721619,-0.31793077879992093,0.3478513336930639,0.2920841979255664,0.12096551856765993
35,3.4427260791039522,1.0198826652325996,-1.0860459394188355,-0.522339593113569,0.21060266865376204,0.6529114834341418,0.6519030480856138,0.693193879937067,0.8283312699219763,-0.27855206581655956,0.38889320180094844,0.30080647103864466,0.06650162030040635
36,3.4516005199962954,0.9519362789401598,-1.0762961331030128,-0.5209946799645929,0.22477341003643475,0.6586418202808536,0.6527563109702227,0.6910553548233286,0.820816884649515,-0.18519589115417318,0.354696556082744,0.31142552974040044,0.0910611690222607
37,3.417164670201918,0.969296123958061,-1.0617498819295519,-0.5436077699057801,0.2022419514210575,0.646516146700887,0.6941417766417225,0.699146953417931,0.8734393798696539,-0.2606432489581444,0.2675242772271823,0.31441961587306244,0.132038208870641
38,3.4084309728152213,0.9932252113642525,-1.0526575547070225,-0.5111102271165725,0.193481896301951,0.662937906425082,0.6392178156084132,0.7389521714405387,0.8434400119605902,-0.26512813171069044,0.3579224503486008,0.26936789029862085,0.08669562335817285
39,3.428073616306582,0.9629950310723306,-1.0840399100003248,-0.537230518236555,0.2182969167420938,0.6450499553701388,0.6469524497867142,0.6911502199462607,0.825922185467036,-0.2562331827313533,0.40002342180491557,0.31510469918304207,0.07460862358412323
40,3.4904681201806045,1.0042387890831197,-1.0437924899350024,-0.5116553561830762,0.24817928713763932,0.6318497885274441,0.6696425123557045,0.6507531315026203,0.7951948609549304,-0.29503952072669515,0.2562001588865656,0.29257209236396836,-0.0011379097477882683
41,3.3983505445455116,1.0220117955834667,-1.0573507034470526,-0.526186806833945,0.18785040363077446,0.6889532908994451,0.6626397899537837,0.7208005306469968,0.8491625688768576,-0.24588067847980882,0.34493711123894055,0.27234146965149086,0.09539583242760374
